server,bus1,bus2,bus3,bus4,bus5,cloud
-0.04314269371328435,-0.0386793262617696,-0.04618315647480487,-0.05204123448012957,-0.029859427085493485,-0.026341225003315528,-0.0487819960544701
-0.025617813806931258,-0.018779958773415005,-0.03979546920884802,-0.021272672612978268,-0.0156995207322734,-0.019977926735175396,-0.056472488802046084
-0.039860434339584264,-0.027635195720644174,-0.023500043376573115,-0.03436882031409577,-0.015856417362429775,-0.014607108768885166,-0.059990138115351276
-0.031270621021130776,-0.04117136360090799,-0.03141082856360441,-0.03383037216069429,-0.013363493487402494,-0.028617516505807922,-0.05391196039929863
-0.030767693927108843,-0.026426507616815732,-0.029169253305593064,-0.040632942965994186,-0.02482937478360039,-0.04534248377031886,-0.04896292737876336
-0.023250136303094863,-0.02018017836305875,-0.04727502206475489,-0.03224664297692737,-0.05219740160522506,-0.023943647441020215,-0.051559276474760274
-0.02494981436552495,-0.011394697471602357,-0.03501672524699705,-0.03485668572105009,-0.012502453537027747,-0.023741015444146377,-0.03567548547658318
-0.029007181126104693,-0.01169263586287583,-0.03586345171599913,-0.036341135339516356,-0.022044728573545003,-0.02291636354752954,-0.0403973277436259
-0.024805051246872357,-0.02426349188830421,-0.034963402801356736,-0.014051443902612419,-0.016185068130583406,-0.023400215735907524,-0.055323228605723335
-0.032522818367755314,-0.04020147507186442,-0.0466690394613936,-0.011139778036122415,-0.03881552884010672,-0.03241973627964044,-0.06177704635694534
-0.035838105143909206,-0.03171079910979894,-0.02153204178601813,-0.03206172133709217,-0.043175240394930196,-0.03981346104053412,-0.05251548314837244
-0.022953018290185288,-0.01833315318327888,-0.03374770636637258,-0.016177470471329596,-0.036321624739746344,-0.03775981465503756,-0.045189115447593554
